49035200000001,9926,9927,1,1
49035200000001,9260,9371,1,111
49035200000001,9300,9301,1,1
49035200000002,9329,9330,1,1
49035200000002,9443,9444,1,1
49035200000002,9458,9459,1,1
49035200000002,9487,9488,1,1
49035200000000,9528,9529,1,1
49035200000000,8783,8784,1,1
49035200000003,8883,8884,1,1
49035200000003,8885,8886,1,1
49035200000003,8980,8981,1,1
49035200000003,8991,8992,1,1
49035200000004,9110,9111,1,1
49035200000000,9151,9152,1,1
49035200000000,9163,9164,1,1
