Well ID,Top,Base,
49035248970000,8729,8729,1
49035248970000,8737,8737,1
49035248970000,8752,8752,1
49035248970000,8792,8792,1
49035248970000,8878,8878,1
49035248970000,8888,8888,1
49035248970000,8922,8922,1
49035248970000,9002,9002,1
49035248970000,9006,9006,1
49035248970000,9023,9023,1
49035248970000,9054,9054,1
49035248970000,9080,9080,1
49035248970000,9205,9205,1
49035248970000,9250,9250,1
49035248970000,9257,9257,1
49035248970000,9264,9264,1
49035248970000,9270,9270,1
49035248970000,9320,9320,1
49035248970000,9330,9330,1
49035248970000,9336,9336,1
49035248970000,9348,9348,1
49035248970000,9415,9415,1
49035248970000,9448,9448,1
49035248970000,9510,9510,1
49035248970000,9534,9534,1
49035248970000,9556,9556,1
49035248970000,9563,9563,1
49035248970000,9572,9572,1
49035248970000,9583,9583,1
49035248970000,9683,9683,1
49035248970000,9689,9689,1
49035248970000,9692,9692,1
49035248970000,9712,9712,1
49035248970000,9720,9720,1
49035248970000,9738,9738,1
49035248970000,9756,9756,1
49035248970000,9766,9766,1
49035248970000,9779,9779,1
49035248970000,9812,9812,1
49035248970000,9853,9853,1
49035248970000,9862,9862,1
49035248970000,9893,9893,1
49035248970000,9914,9914,1
49035248970000,9930,9930,1
49035248970000,9946,9946,1
49035248970000,9960,9960,1
49035248970000,9982,9982,1
49035248970000,9997,9997,1
49035248970000,10037,10037,1
49035248970000,10139,10139,1
49035248970000,10201,10201,1
49035248970000,10210,10210,1
49035248970000,10234,10234,1
49035248970000,10507,10507,1
49035248970000,10516,10516,1
49035248970000,10638,10638,1
49035248970000,10669,10669,1
49035248970000,10682,10682,1
49035248970000,10692,10692,1
49035248970000,10705,10705,1
49035248970000,10716,10716,1
49035248970000,10753,10753,1
49035248970000,10760,10760,1
49035248970000,10768,10768,1
49035248970000,10777,10777,1
49035248970000,10848,10848,1
49035248970000,10900,10900,1
49035248970000,10955,10955,1
49035248970000,10970,10970,1
49035248970000,11004,11004,1
49035248970000,11023,11023,1
49035248970000,11028,11028,1
49035248970000,11042,11042,1
49035248970000,11056,11056,1
49035248970000,11073,11073,1
49035248970000,11096,11096,1
49035248970000,11123,11123,1
49035248970000,11158,11158,1
49035248970000,11169,11169,1
49035248970000,11186,11186,1
49035248970000,11220,11220,1
49035248970000,11226,11226,1
49035248970000,11235,11235,1
49035248970000,11270,11270,1
49035248970000,11280,11280,1
49035248970000,11286,11286,1
49035248970000,11307,11307,1
49035248970000,11360,11360,1
49035248970000,11371,11371,1
49035248970000,11448,11448,1
49035248970000,11466,11466,1
49035248970000,11473,11473,1
49035248970000,11481,11481,1
49035248970000,11582,11582,1
49035248970000,11588,11588,1
49035248970000,11596,11596,1
49035248970000,11603,11603,1
49035248970000,11608,11608,1
49035248970000,11771,11771,1
49035248970000,11849,11849,1
49035248970000,12222,12222,1
49035248970000,12254,12254,1
49035248970000,12260,12260,1
49035248970000,12282,12282,1
49035248970000,12294,12294,1
49035248970000,12423,12423,1
49035248970000,12486,12486,1
49035248970000,12493,12493,1
49035248970000,12497,12497,1
49035248970000,12504,12504,1
49035248970000,12506,12506,1
49035248970000,12618,12618,1
49035248970000,12630,12630,1
49035248970000,12668,12668,1
49035248970000,12674,12674,1
49035248970000,12689,12689,1
49035248970000,12728,12728,1
49035248970000,12812,12812,1
49035248970000,12815,12815,1
49035248970000,12826,12826,1
49035248970000,12832,12832,1
49035248970000,12882,12882,1
49035248970000,12891,12891,1
49035248970000,12978,12978,1
49035248970000,12984,12984,1
49035248970000,13156,13156,1
49035248970000,13162,13162,1
49035248970000,13186,13186,1
49035248970000,13201,13201,1
49035248970000,13210,13210,1
49035248970000,13218,13218,1
49035248970000,13231,13231,1
49035248970000,13231,13231,1
49035248970000,13231,13231,1
49035248970000,13244,13244,1
49035248970000,13262,13262,1
49035248970000,13412,13412,1
49035248970000,13446,13446,1
49035248970000,13456,13456,1
49035248970000,13462,13462,1
49035248970000,13482,13482,1
49035248970000,13504,13504,1
49035248970000,13509,13509,1
49035248970000,13516,13516,1
49035248970000,13536,13536,1
49035248970000,13552,13552,1
49035248970000,13630,13630,1
49035248970000,13636,13636,1
49035248970000,13774,13774,1
49035248970000,13788,13788,1
49035248970000,13804,13804,1
49035248970000,13812,13812,1
49035248970000,13822,13822,1
49035248970000,13830,13830,1
49035248970000,13844,13844,1
49035248970000,13855,13855,1
49035248970000,13868,13868,1
49035248970000,13895,13895,1
49035248970000,13904,13904,1
49035248970000,13988,13988,1
49035248970000,13992,13992,1
49035248970000,14021,14021,1
49035248970000,14027,14027,1
49035248970000,14041,14041,1
49035248970000,14046,14046,1
49035248970000,14078,14078,1
49035248970000,14083,14083,1
49035248970000,14094,14094,1
49035248970000,14096,14096,1
49035248970000,14100,14100,1
49035248970000,13774,13774,1
49035248970000,13788,13788,1
49035248970000,13804,13804,1
49035248970000,13812,13812,1
49035248970000,13822,13822,1
49035248970000,13830,13830,1
49035248970000,13844,13844,1
49035248970000,13855,13855,1
49035248970000,13868,13868,1
49035248970000,13895,13895,1
49035248970000,13904,13904,1
49035248970000,13412,13412,1
49035248970000,13446,13446,1
49035248970000,13456,13456,1
49035248970000,13462,13462,1
49035248970000,13482,13482,1
49035248970000,13504,13504,1
49035248970000,13509,13509,1
49035248970000,13516,13516,1
49035248970000,13536,13536,1
49035248970000,13552,13552,1
49035248970000,13630,13630,1
49035248970000,13636,13636,1
49035248970000,12978,12978,1
49035248970000,12984,12984,1
49035248970000,13156,13156,1
49035248970000,13162,13162,1
49035248970000,13186,13186,1
49035248970000,13201,13201,1
49035248970000,13210,13210,1
49035248970000,13218,13218,1
49035248970000,13231,13231,1
49035248970000,13244,13244,1
49035248970000,13262,13262,1
49035248970000,12618,12618,1
49035248970000,12630,12630,1
49035248970000,12668,12668,1
49035248970000,12674,12674,1
49035248970000,12689,12689,1
49035248970000,12728,12728,1
49035248970000,12812,12812,1
49035248970000,12816,12816,1
49035248970000,12826,12826,1
49035248970000,12832,12832,1
49035248970000,12882,12882,1
49035248970000,12891,12891,1
49035248970000,12222,12222,1
49035248970000,12254,12254,1
49035248970000,12260,12260,1
49035248970000,12282,12282,1
49035248970000,12294,12294,1
49035248970000,12423,12423,1
49035248970000,12486,12486,1
49035248970000,12493,12493,1
49035248970000,12497,12497,1
49035248970000,12504,12504,1
49035248970000,12506,12506,1
49035248970000,11448,11448,1
49035248970000,11466,11466,1
49035248970000,11473,11473,1
49035248970000,11481,11481,1
49035248970000,11582,11582,1
49035248970000,11588,11588,1
49035248970000,11596,11596,1
49035248970000,11603,11603,1
49035248970000,11608,11608,1
49035248970000,11771,11771,1
49035248970000,11849,11849,1
49035248970000,11158,11158,1
49035248970000,11169,11169,1
49035248970000,11186,11186,1
49035248970000,11220,11220,1
49035248970000,11226,11226,1
49035248970000,11235,11235,1
49035248970000,11270,11270,1
49035248970000,11280,11280,1
49035248970000,11286,11286,1
49035248970000,11307,11307,1
49035248970000,11360,11360,1
49035248970000,11371,11371,1
49035248970000,10848,10848,1
49035248970000,10900,10900,1
49035248970000,10955,10955,1
49035248970000,10970,10970,1
49035248970000,11004,11004,1
49035248970000,11023,11023,1
49035248970000,11028,11028,1
49035248970000,11042,11042,1
49035248970000,11056,11056,1
49035248970000,11073,11073,1
49035248970000,11096,11096,1
49035248970000,11123,11123,1
49035248970000,10507,10507,1
49035248970000,10516,10516,1
49035248970000,10638,10638,1
49035248970000,10669,10669,1
49035248970000,10682,10682,1
49035248970000,10692,10692,1
49035248970000,10705,10705,1
49035248970000,10716,10716,1
49035248970000,10753,10753,1
49035248970000,10760,10760,1
49035248970000,10768,10768,1
49035248970000,10777,10777,1
49035248970000,9893,9893,1
49035248970000,9914,9914,1
49035248970000,9930,9930,1
49035248970000,9946,9946,1
49035248970000,9960,9960,1
49035248970000,9982,9982,1
49035248970000,9997,9997,1
49035248970000,10037,10037,1
49035248970000,10139,10139,1
49035248970000,10201,10201,1
49035248970000,10210,10210,1
49035248970000,10234,10234,1
49035248970000,9683,9683,1
49035248970000,9689,9689,1
49035248970000,9692,9692,1
49035248970000,9712,9712,1
49035248970000,9720,9720,1
49035248970000,9738,9738,1
49035248970000,9756,9756,1
49035248970000,9766,9766,1
49035248970000,9779,9779,1
49035248970000,9812,9812,1
49035248970000,9853,9853,1
49035248970000,9862,9862,1
49035248970000,9320,9320,1
49035248970000,9330,9330,1
49035248970000,9336,9336,1
49035248970000,9348,9348,1
49035248970000,9415,9415,1
49035248970000,9448,9448,1
49035248970000,9510,9510,1
49035248970000,9534,9534,1
49035248970000,9556,9556,1
49035248970000,9563,9563,1
49035248970000,9572,9572,1
49035248970000,9583,9583,1
49035248970000,9002,9002,1
49035248970000,9006,9006,1
49035248970000,9023,9023,1
49035248970000,9054,9054,1
49035248970000,9080,9080,1
49035248970000,9205,9205,1
49035248970000,9250,9250,1
49035248970000,9257,9257,1
49035248970000,9264,9264,1
49035248970000,9270,9270,1
49035248970000,8500,8500,1
49035248970000,8508,8508,1
49035248970000,8520,8520,1
49035248970000,8548,8548,1
49035248970000,8696,8696,1
49035248970000,8729,8729,1
49035248970000,8737,8737,1
49035248970000,8752,8752,1
49035248970000,8792,8792,1
49035248970000,8878,8878,1
49035248970000,8888,8888,1
49035248970000,8922,8922,1
49035248970000,7826,7826,1
49035248970000,7850,7850,1
49035248970000,7875,7875,1
49035248970000,7934,7934,1
49035248970000,7961,7961,1
49035248970000,7984,7984,1
49035248970000,8016,8016,1
49035248970000,8038,8038,1
49035248970000,8068,8068,1
49035248970000,8243,8243,1
49035248970000,8260,8260,1
49035248970000,8282,8282,1
49035248980000,14310,14310,1
49035248980000,14314,14314,1
49035248980000,14319,14319,1
49035248980000,14325,14325,1
49035248980000,14333,14333,1
49035248980000,14365,14365,1
49035248980000,14369,14369,1
49035248980000,14374,14374,1
49035248980000,14377,14377,1
49035248980000,8898,8898,1
49035248980000,8905,8905,1
49035248980000,8931,8931,1
49035248980000,8989,8989,1
49035248980000,9003,9003,1
49035248980000,9016,9016,1
49035248980000,9023,9023,1
49035248980000,9060,9060,1
49035248980000,9118,9118,1
49035248980000,9132,9132,1
49035248980000,9150,9150,1
49035248980000,9188,9188,1
49035248980000,9268,9268,1
49035248980000,9318,9318,1
49035248980000,9378,9378,1
49035248980000,9444,9444,1
49035248980000,9463,9463,1
49035248980000,9469,9469,1
49035248980000,9477,9477,1
49035248980000,9490,9490,1
49035248980000,9587,9587,1
49035248980000,9598,9598,1
49035248980000,9616,9616,1
49035248980000,9717,9717,1
49035248980000,9848,9848,1
49035248980000,9855,9855,1
49035248980000,9861,9861,1
49035248980000,10062,10062,1
49035248980000,10084,10084,1
49035248980000,10091,10091,1
49035248980000,10100,10100,1
49035248980000,10171,10171,1
49035248980000,10214,10214,1
49035248980000,10230,10230,1
49035248980000,10240,10240,1
49035248980000,10275,10275,1
49035248980000,10286,10286,1
49035248980000,10310,10310,1
49035248980000,10320,10320,1
49035248980000,10364,10364,1
49035248980000,10377,10377,1
49035248980000,10478,10478,1
49035248980000,10512,10512,1
49035248980000,10523,10523,1
49035248980000,10529,10529,1
49035248980000,10532,10532,1
49035248980000,10574,10574,1
49035248980000,10583,10583,1
49035248980000,10590,10590,1
49035248980000,10868,10868,1
49035248980000,10873,10873,1
49035248980000,10880,10880,1
49035248980000,11084,11084,1
49035248980000,11093,11093,1
49035248980000,11098,11098,1
49035248980000,11108,11108,1
49035248980000,11115,11115,1
49035248980000,11235,11235,1
49035248980000,11272,11272,1
49035248980000,11362,11362,1
49035248980000,11368,11368,1
49035248980000,11372,11372,1
49035248980000,11392,11392,1
49035248980000,11413,11413,1
49035248980000,11554,11554,1
49035248980000,11592,11592,1
49035248980000,11597,11597,1
49035248980000,11607,11607,1
49035248980000,11639,11639,1
49035248980000,11648,11648,1
49035248980000,11684,11684,1
49035248980000,11728,11728,1
49035248980000,11748,11748,1
49035248980000,11754,11754,1
49035248980000,11788,11788,1
49035248980000,11873,11873,1
49035248980000,11879,11879,1
49035248980000,11890,11890,1
49035248980000,11903,11903,1
49035248980000,11920,11920,1
49035248980000,11932,11932,1
49035248980000,11937,11937,1
49035248980000,12054,12054,1
49035248980000,12176,12176,1
49035248980000,12186,12186,1
49035248980000,12192,12192,1
49035248980000,12200,12200,1
49035248980000,12212,12212,1
49035248980000,12215,12215,1
49035248980000,12409,12409,1
49035248980000,12466,12466,1
49035248980000,12472,12472,1
49035248980000,12488,12488,1
49035248980000,12495,12495,1
49035248980000,12512,12512,1
49035248980000,12525,12525,1
49035248980000,12534,12534,1
49035248980000,12680,12680,1
49035248980000,12705,12705,1
49035248980000,12714,12714,1
49035248980000,12726,12726,1
49035248980000,12736,12736,1
49035248980000,12834,12834,1
49035248980000,12840,12840,1
49035248980000,12872,12872,1
49035248980000,12876,12876,1
49035248980000,13056,13056,1
49035248980000,13066,13066,1
49035248980000,13102,13102,1
49035248980000,13107,13107,1
49035248980000,13114,13114,1
49035248980000,13122,13122,1
49035248980000,13133,13133,1
49035248980000,13357,13357,1
49035248980000,13366,13366,1
49035248980000,13373,13373,1
49035248980000,13382,13382,1
49035248980000,13392,13392,1
49035248980000,13496,13496,1
49035248980000,13504,13504,1
49035248980000,13508,13508,1
49035248980000,13578,13578,1
49035248980000,13582,13582,1
49035248980000,13590,13590,1
49035248980000,13626,13626,1
49035248980000,13630,13630,1
49035248980000,13636,13636,1
49035248980000,13696,13696,1
49035248980000,13706,13706,1
49035248980000,13757,13757,1
49035248980000,13760,13760,1
49035248980000,13803,13803,1
49035248980000,14047,14047,1
49035248980000,14055,14055,1
49035248980000,14094,14094,1
49035248980000,14102,14102,1
49035248980000,14110,14110,1
49035248980000,14129,14129,1
49035248980000,14139,14139,1
49035248980000,14148,14148,1
49035248980000,14160,14160,1
49035248980000,14190,14190,1
49035248980000,14310,14310,1
49035248980000,14314,14314,1
49035248980000,14319,14319,1
49035248980000,14325,14325,1
49035248980000,14333,14333,1
49035248980000,14365,14365,1
49035248980000,14369,14369,1
49035248980000,14374,14374,1
49035248980000,14377,14377,1
49035248980000,14047,14047,1
49035248980000,14055,14055,1
49035248980000,14094,14094,1
49035248980000,14102,14102,1
49035248980000,14110,14110,1
49035248980000,14129,14129,1
49035248980000,14139,14139,1
49035248980000,14148,14148,1
49035248980000,14160,14160,1
49035248980000,14190,14190,1
49035248980000,13578,13578,1
49035248980000,13582,13582,1
49035248980000,13590,13590,1
49035248980000,13626,13626,1
49035248980000,13630,13630,1
49035248980000,13636,13636,1
49035248980000,13696,13696,1
49035248980000,13706,13706,1
49035248980000,13757,13757,1
49035248980000,13760,13760,1
49035248980000,13803,13803,1
49035248980000,13357,13357,1
49035248980000,13366,13366,1
49035248980000,13373,13373,1
49035248980000,13382,13382,1
49035248980000,13392,13392,1
49035248980000,13496,13496,1
49035248980000,13504,13504,1
49035248980000,13508,13508,1
49035248980000,12834,12834,1
49035248980000,12840,12840,1
49035248980000,12872,12872,1
49035248980000,12878,12878,1
49035248980000,13056,13056,1
49035248980000,13066,13066,1
49035248980000,13102,13102,1
49035248980000,13107,13107,1
49035248980000,13114,13114,1
49035248980000,13122,13122,1
49035248980000,13133,13133,1
49035248980000,12466,12466,1
49035248980000,12472,12472,1
49035248980000,12488,12488,1
49035248980000,12495,12495,1
49035248980000,12512,12512,1
49035248980000,12525,12525,1
49035248980000,12534,12534,1
49035248980000,12680,12680,1
49035248980000,12705,12705,1
49035248980000,12714,12714,1
49035248980000,12726,12726,1
49035248980000,12736,12736,1
49035248980000,12176,12176,1
49035248980000,12186,12186,1
49035248980000,12192,12192,1
49035248980000,12200,12200,1
49035248980000,12212,12212,1
49035248980000,12215,12215,1
49035248980000,12409,12409,1
49035248980000,11728,11728,1
49035248980000,11748,11748,1
49035248980000,11754,11754,1
49035248980000,11788,11788,1
49035248980000,11873,11873,1
49035248980000,11879,11879,1
49035248980000,11890,11890,1
49035248980000,11903,11903,1
49035248980000,11920,11920,1
49035248980000,11932,11932,1
49035248980000,11937,11937,1
49035248980000,12054,12054,1
49035248980000,11362,11362,1
49035248980000,11368,11368,1
49035248980000,11372,11372,1
49035248980000,11392,11392,1
49035248980000,11413,11413,1
49035248980000,11554,11554,1
49035248980000,11592,11592,1
49035248980000,11597,11597,1
49035248980000,11607,11607,1
49035248980000,11639,11639,1
49035248980000,11648,11648,1
49035248980000,11684,11684,1
49035248980000,10868,10868,1
49035248980000,10873,10873,1
49035248980000,10880,10880,1
49035248980000,11084,11084,1
49035248980000,11093,11093,1
49035248980000,11098,11098,1
49035248980000,11108,11108,1
49035248980000,11115,11115,1
49035248980000,11235,11235,1
49035248980000,11272,11272,1
49035248980000,10364,10364,1
49035248980000,10377,10377,1
49035248980000,10478,10478,1
49035248980000,10512,10512,1
49035248980000,10523,10523,1
49035248980000,10529,10529,1
49035248980000,10532,10532,1
49035248980000,10574,10574,1
49035248980000,10583,10583,1
49035248980000,10590,10590,1
49035248980000,10062,10062,1
49035248980000,10084,10084,1
49035248980000,10091,10091,1
49035248980000,10100,10100,1
49035248980000,10171,10171,1
49035248980000,10214,10214,1
49035248980000,10230,10230,1
49035248980000,10240,10240,1
49035248980000,10275,10275,1
49035248980000,10286,10286,1
49035248980000,10310,10310,1
49035248980000,10320,10320,1
49035248980000,9444,9444,1
49035248980000,9463,9463,1
49035248980000,9469,9469,1
49035248980000,9477,9477,1
49035248980000,9490,9490,1
49035248980000,9589,9589,1
49035248980000,9598,9598,1
49035248980000,9619,9619,1
49035248980000,9717,9717,1
49035248980000,9848,9848,1
49035248980000,9855,9855,1
49035248980000,9861,9861,1
49035248980000,8989,8989,1
49035248980000,9003,9003,1
49035248980000,9016,9016,1
49035248980000,9023,9023,1
49035248980000,9060,9060,1
49035248980000,9118,9118,1
49035248980000,9132,9132,1
49035248980000,9150,9150,1
49035248980000,9188,9188,1
49035248980000,9268,9268,1
49035248980000,9318,9318,1
49035248980000,9378,9378,1
49035248980000,8636,8636,1
49035248980000,8662,8662,1
49035248980000,8666,8666,1
49035248980000,8678,8678,1
49035248980000,8685,8685,1
49035248980000,8806,8806,1
49035248980000,8816,8816,1
49035248980000,8825,8825,1
49035248980000,8890,8890,1
49035248980000,8898,8898,1
49035248980000,8905,8905,1
49035248980000,8931,8931,1
49035248990000,13857,13857,1
49035248990000,13867,13867,1
49035248990000,13886,13886,1
49035248990000,13899,13899,1
49035248990000,13914,13914,1
49035248990000,13933,13933,1
49035248990000,13940,13940,1
49035248990000,13984,13984,1
49035248990000,13996,13996,1
49035248990000,14023,14023,1
49035248990000,14072,14072,1
49035248990000,14076,14076,1
49035248990000,8622,8622,1
49035248990000,8626,8626,1
49035248990000,8669,8669,1
49035248990000,8674,8674,1
49035248990000,8663,8663,1
49035248990000,8760,8760,1
49035248990000,8853,8853,1
49035248990000,8863,8863,1
49035248990000,8872,8872,1
49035248990000,8924,8924,1
49035248990000,8950,8950,1
49035248990000,8999,8999,1
49035248990000,9012,9012,1
49035248990000,9046,9046,1
49035248990000,9065,9065,1
49035248990000,9138,9138,1
49035248990000,9150,9150,1
49035248990000,9153,9153,1
49035248990000,9195,9195,1
49035248990000,9205,9205,1
49035248990000,9215,9215,1
49035248990000,9266,9266,1
49035248990000,9272,9272,1
49035248990000,9341,9341,1
49035248990000,9368,9368,1
49035248990000,9379,9379,1
49035248990000,9398,9398,1
49035248990000,9424,9424,1
49035248990000,9444,9444,1
49035248990000,9451,9451,1
49035248990000,9464,9464,1
49035248990000,9542,9542,1
49035248990000,9562,9562,1
49035248990000,9572,9572,1
49035248990000,9697,9697,1
49035248990000,9798,9798,1
49035248990000,9802,9802,1
49035248990000,9830,9830,1
49035248990000,9834,9834,1
49035248990000,9845,9845,1
49035248990000,9856,9856,1
49035248990000,9870,9870,1
49035248990000,9880,9880,1
49035248990000,9890,9890,1
49035248990000,9894,9894,1
49035248990000,9912,9912,1
49035248990000,9916,9916,1
49035248990000,9974,9974,1
49035248990000,10003,10003,1
49035248990000,10022,10022,1
49035248990000,10036,10036,1
49035248990000,10046,10046,1
49035248990000,10055,10055,1
49035248990000,10092,10092,1
49035248990000,10122,10122,1
49035248990000,10219,10219,1
49035248990000,10304,10304,1
49035248990000,10316,10316,1
49035248990000,10326,10326,1
49035248990000,10597,10597,1
49035248990000,10603,10603,1
49035248990000,10748,10748,1
49035248990000,10784,10784,1
49035248990000,10798,10798,1
49035248990000,10810,10810,1
49035248990000,10818,10818,1
49035248990000,10823,10823,1
49035248990000,10853,10853,1
49035248990000,10864,10864,1
49035248990000,11042,11042,1
49035248990000,11054,11054,1
49035248990000,11064,11064,1
49035248990000,11072,11072,1
49035248990000,11080,11080,1
49035248990000,11090,11090,1
49035248990000,11102,11102,1
49035248990000,11131,11131,1
49035248990000,11144,11144,1
49035248990000,11194,11194,1
49035248990000,11197,11197,1
49035248990000,11217,11217,1
49035248990000,11270,11270,1
49035248990000,11283,11283,1
49035248990000,11312,11312,1
49035248990000,11321,11321,1
49035248990000,11348,11348,1
49035248990000,11356,11356,1
49035248990000,11359,11359,1
49035248990000,11369,11369,1
49035248990000,11385,11385,1
49035248990000,11390,11390,1
49035248990000,11397,11397,1
49035248990000,11538,11538,1
49035248990000,11552,11552,1
49035248990000,11564,11564,1
49035248990000,11575,11575,1
49035248990000,11583,11583,1
49035248990000,11603,11603,1
49035248990000,11615,11615,1
49035248990000,11660,11660,1
49035248990000,11672,11672,1
49035248990000,11686,11686,1
49035248990000,11747,11747,1
49035248990000,11766,11766,1
49035248990000,11830,11830,1
49035248990000,11840,11840,1
49035248990000,11846,11846,1
49035248990000,11851,11851,1
49035248990000,11859,11859,1
49035248990000,11902,11902,1
49035248990000,11970,11970,1
49035248990000,11976,11976,1
49035248990000,11980,11980,1
49035248990000,12048,12048,1
49035248990000,12103,12103,1
49035248990000,12113,12113,1
49035248990000,12132,12132,1
49035248990000,12158,12158,1
49035248990000,12179,12179,1
49035248990000,12208,12208,1
49035248990000,12304,12304,1
49035248990000,12317,12317,1
49035248990000,12355,12355,1
49035248990000,12362,12362,1
49035248990000,12370,12370,1
49035248990000,12377,12377,1
49035248990000,12514,12514,1
49035248990000,12588,12588,1
49035248990000,12590,12590,1
49035248990000,12595,12595,1
49035248990000,12615,12615,1
49035248990000,12673,12673,1
49035248990000,12710,12710,1
49035248990000,12723,12723,1
49035248990000,12730,12730,1
49035248990000,12756,12756,1
49035248990000,12762,12762,1
49035248990000,12815,12815,1
49035248990000,12972,12972,1
49035248990000,12994,12994,1
49035248990000,13016,13016,1
49035248990000,13022,13022,1
49035248990000,13033,13033,1
49035248990000,13052,13052,1
49035248990000,13061,13061,1
49035248990000,13068,13068,1
49035248990000,13077,13077,1
49035248990000,13118,13118,1
49035248990000,13167,13167,1
49035248990000,13253,13253,1
49035248990000,13256,13256,1
49035248990000,13260,13260,1
49035248990000,13265,13265,1
49035248990000,13289,13289,1
49035248990000,13294,13294,1
49035248990000,13331,13331,1
49035248990000,13447,13447,1
49035248990000,13449,13449,1
49035248990000,13460,13460,1
49035248990000,13465,13465,1
49035248990000,13537,13537,1
49035248990000,13544,13544,1
49035248990000,13556,13556,1
49035248990000,13577,13577,1
49035248990000,13596,13596,1
49035248990000,13697,13697,1
49035248990000,13702,13702,1
49035248990000,13708,13708,1
49035248990000,13715,13715,1
49035248990000,13742,13742,1
49035248990000,13857,13857,1
49035248990000,13867,13867,1
49035248990000,13886,13886,1
49035248990000,13899,13899,1
49035248990000,13914,13914,1
49035248990000,13933,13933,1
49035248990000,13940,13940,1
49035248990000,13984,13984,1
49035248990000,13996,13996,1
49035248990000,14023,14023,1
49035248990000,14072,14072,1
49035248990000,14076,14076,1
49035248990000,13537,13537,1
49035248990000,13544,13544,1
49035248990000,13556,13556,1
49035248990000,13577,13577,1
49035248990000,13598,13598,1
49035248990000,13697,13697,1
49035248990000,13702,13702,1
49035248990000,13708,13708,1
49035248990000,13715,13715,1
49035248990000,13742,13742,1
49035248990000,13253,13253,1
49035248990000,13256,13256,1
49035248990000,13260,13260,1
49035248990000,13265,13265,1
49035248990000,13289,13289,1
49035248990000,13294,13294,1
49035248990000,13331,13331,1
49035248990000,13447,13447,1
49035248990000,13449,13449,1
49035248990000,13460,13460,1
49035248990000,13465,13465,1
49035248990000,12972,12972,1
49035248990000,12994,12994,1
49035248990000,13016,13016,1
49035248990000,13022,13022,1
49035248990000,13033,13033,1
49035248990000,13052,13052,1
49035248990000,13061,13061,1
49035248990000,13068,13068,1
49035248990000,13077,13077,1
49035248990000,13118,13118,1
49035248990000,13167,13167,1
49035248990000,12514,12514,1
49035248990000,12588,12588,1
49035248990000,12590,12590,1
49035248990000,12595,12595,1
49035248990000,12615,12615,1
49035248990000,12673,12673,1
49035248990000,12710,12710,1
49035248990000,12723,12723,1
49035248990000,12730,12730,1
49035248990000,12756,12756,1
49035248990000,12762,12762,1
49035248990000,12815,12815,1
49035248990000,12103,12103,1
49035248990000,12113,12113,1
49035248990000,12132,12132,1
49035248990000,12158,12158,1
49035248990000,12179,12179,1
49035248990000,12208,12208,1
49035248990000,12304,12304,1
49035248990000,12317,12317,1
49035248990000,12355,12355,1
49035248990000,12362,12362,1
49035248990000,12370,12370,1
49035248990000,12377,12377,1
49035248990000,11830,11830,1
49035248990000,11840,11840,1
49035248990000,11846,11846,1
49035248990000,11851,11851,1
49035248990000,11859,11859,1
49035248990000,11902,11902,1
49035248990000,11970,11970,1
49035248990000,11976,11976,1
49035248990000,11980,11980,1
49035248990000,12048,12048,1
49035248990000,11538,11538,1
49035248990000,11552,11552,1
49035248990000,11564,11564,1
49035248990000,11575,11575,1
49035248990000,11583,11583,1
49035248990000,11603,11603,1
49035248990000,11615,11615,1
49035248990000,11660,11660,1
49035248990000,11672,11672,1
49035248990000,11686,11686,1
49035248990000,11747,11747,1
49035248990000,11766,11766,1
49035248990000,11270,11270,1
49035248990000,11283,11283,1
49035248990000,11312,11312,1
49035248990000,11321,11321,1
49035248990000,11348,11348,1
49035248990000,11356,11356,1
49035248990000,11359,11359,1
49035248990000,11369,11369,1
49035248990000,11385,11385,1
49035248990000,11390,11390,1
49035248990000,11397,11397,1
49035248990000,11042,11042,1
49035248990000,11054,11054,1
49035248990000,11064,11064,1
49035248990000,11072,11072,1
49035248990000,11080,11080,1
49035248990000,11090,11090,1
49035248990000,11102,11102,1
49035248990000,11131,11131,1
49035248990000,11144,11144,1
49035248990000,11194,11194,1
49035248990000,11197,11197,1
49035248990000,11217,11217,1
49035248990000,10597,10597,1
49035248990000,10603,10603,1
49035248990000,10608,10608,1
49035248990000,10748,10748,1
49035248990000,10784,10784,1
49035248990000,10798,10798,1
49035248990000,10810,10810,1
49035248990000,10818,10818,1
49035248990000,10823,10823,1
49035248990000,10853,10853,1
49035248990000,10864,10864,1
49035248990000,9974,9974,1
49035248990000,10003,10003,1
49035248990000,10022,10022,1
49035248990000,10036,10036,1
49035248990000,10046,10046,1
49035248990000,10055,10055,1
49035248990000,10092,10092,1
49035248990000,10122,10122,1
49035248990000,10219,10219,1
49035248990000,10304,10304,1
49035248990000,10316,10316,1
49035248990000,10326,10326,1
49035248990000,9798,9798,1
49035248990000,9802,9802,1
49035248990000,9830,9830,1
49035248990000,9834,9834,1
49035248990000,9845,9845,1
49035248990000,9856,9856,1
49035248990000,9870,9870,1
49035248990000,9880,9880,1
49035248990000,9890,9890,1
49035248990000,9894,9894,1
49035248990000,9912,9912,1
49035248990000,9918,9918,1
49035248990000,9341,9341,1
49035248990000,9368,9368,1
49035248990000,9379,9379,1
49035248990000,9398,9398,1
49035248990000,9424,9424,1
49035248990000,9444,9444,1
49035248990000,9451,9451,1
49035248990000,9464,9464,1
49035248990000,9542,9542,1
49035248990000,9562,9562,1
49035248990000,9572,9572,1
49035248990000,9697,9697,1
49035248990000,8099,8099,1
49035248990000,9012,9012,1
